date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-04-13,AL,Joaquim Gomes,city,699,18,True,24081,2703809,2902.70338,0.0258
2021-04-13,AL,Jundiá,city,125,3,True,4137,2703908,3021.51317,0.024
2021-04-13,AL,Junqueiro,city,810,29,True,24722,2704005,3276.43395,0.0358
2021-04-13,AL,Lagoa da Canoa,city,725,17,True,17771,2704104,4079.68038,0.0234
2021-04-13,AL,Limoeiro de Anadia,city,782,21,True,28771,2704203,2718.01467,0.0269
2021-04-13,AL,Maceió,city,64613,1762,True,1025360,2704302,6301.49411,0.0273
2021-04-13,AL,Major Isidoro,city,568,16,True,19864,2704401,2859.44422,0.0282
2021-04-13,AL,Maragogi,city,1123,32,True,33032,2704500,3399.73359,0.0285
2021-04-13,AL,Maravilha,city,170,8,True,9004,2704609,1888.04976,0.0471
2021-04-13,AL,Marechal Deodoro,city,4665,68,True,52380,2704708,8906.07102,0.0146
2021-04-13,AL,Maribondo,city,400,16,True,13193,2704807,3031.91086,0.04
2021-04-13,AL,Mar Vermelho,city,85,2,True,3494,2704906,2432.74184,0.0235
2021-04-13,AL,Mata Grande,city,319,12,True,25207,2705002,1265.52148,0.0376
2021-04-13,AL,Matriz de Camaragibe,city,1224,28,True,24634,2705101,4968.74239,0.0229
2021-04-13,AL,Messias,city,809,23,True,18031,2705200,4486.71732,0.0284
2021-04-13,AL,Minador do Negrão,city,117,5,True,5322,2705309,2198.42165,0.0427
2021-04-13,AL,Monteirópolis,city,170,2,True,7165,2705408,2372.6448,0.0118
2021-04-13,AL,Murici,city,837,41,True,28333,2705507,2954.1524,0.049
2021-04-13,AL,Novo Lino,city,150,9,True,12764,2705606,1175.18019,0.06
2021-04-13,AL,Olho d'Água das Flores,city,1283,26,True,21738,2705705,5902.10691,0.0203
2021-04-13,AL,Olho d'Água do Casado,city,83,2,True,9441,2705804,879.14416,0.0241
2021-04-13,AL,Olho d'Água Grande,city,167,8,True,5128,2705903,3256.63027,0.0479
2021-04-13,AL,Olivença,city,391,8,True,11657,2706000,3354.20777,0.0205
2021-04-13,AL,Ouro Branco,city,200,5,True,11535,2706109,1733.85349,0.025
2021-04-13,AL,Palestina,city,344,3,True,5037,2706208,6829.46198,0.0087
2021-04-13,AL,Palmeira dos Índios,city,3201,73,True,73337,2706307,4364.78176,0.0228
2021-04-13,AL,Pão de Açúcar,city,1026,19,True,24351,2706406,4213.37933,0.0185
2021-04-13,AL,Pariconha,city,466,1,True,10539,2706422,4421.67189,0.0021
2021-04-13,AL,Paripueira,city,245,12,True,13332,2706448,1837.68377,0.049
2021-04-13,AL,Passo de Camaragibe,city,449,12,True,15258,2706505,2942.71857,0.0267
2021-04-13,AL,Paulo Jacinto,city,247,9,True,7560,2706604,3267.19577,0.0364
2021-04-13,AL,Penedo,city,2680,30,True,63846,2706703,4197.60048,0.0112
2021-04-13,AL,Piaçabuçu,city,583,16,True,17848,2706802,3266.47243,0.0274
2021-04-13,AL,Pilar,city,2332,34,True,35212,2706901,6622.74225,0.0146
2021-04-13,AL,Pindoba,city,84,1,True,2905,2707008,2891.56627,0.0119
2021-04-13,AL,Piranhas,city,713,13,True,25183,2707107,2831.27507,0.0182
2021-04-13,AL,Poço das Trincheiras,city,322,5,True,14418,2707206,2233.31946,0.0155
2021-04-13,AL,Porto Calvo,city,981,25,True,27249,2707305,3600.13211,0.0255
2021-04-13,AL,Porto de Pedras,city,295,5,True,7701,2707404,3830.67134,0.0169
2021-04-13,AL,Porto Real do Colégio,city,483,8,True,20112,2707503,2401.55131,0.0166
2021-04-13,AL,Quebrangulo,city,676,10,True,11248,2707602,6009.95733,0.0148
2021-04-13,AL,Rio Largo,city,2352,99,True,75394,2707701,3119.61164,0.0421
2021-04-13,AL,Roteiro,city,225,9,True,6649,2707800,3383.96751,0.04
2021-04-13,AL,Santa Luzia do Norte,city,392,7,True,7320,2707909,5355.19126,0.0179
2021-04-13,AL,Santana do Ipanema,city,3694,58,True,47819,2708006,7724.96288,0.0157
2021-04-13,AL,Santana do Mundaú,city,566,11,True,10687,2708105,5296.15421,0.0194
2021-04-13,AL,São Brás,city,302,3,True,6969,2708204,4333.47683,0.0099
2021-04-13,AL,São José da Laje,city,945,19,True,23996,2708303,3938.15636,0.0201
2021-04-13,AL,São José da Tapera,city,1135,24,True,32405,2708402,3502.5459,0.0211
2021-04-13,AL,São Luís do Quitunde,city,1033,22,True,34692,2708501,2977.63173,0.0213
2021-04-13,AL,São Miguel dos Campos,city,2983,65,True,61797,2708600,4827.09517,0.0218
2021-04-13,AL,São Miguel dos Milagres,city,192,10,True,8013,2708709,2396.10633,0.0521
2021-04-13,AL,São Sebastião,city,1118,21,True,34290,2708808,3260.42578,0.0188
2021-04-13,AL,Satuba,city,809,26,True,13936,2708907,5805.10907,0.0321
2021-04-13,AL,Senador Rui Palmeira,city,267,7,True,13921,2708956,1917.96566,0.0262
2021-04-13,AL,Tanque d'Arca,city,242,3,True,6138,2709004,3942.65233,0.0124
2021-04-13,AL,Taquarana,city,511,9,True,20072,2709103,2545.83499,0.0176
2021-04-13,AL,Teotônio Vilela,city,1497,51,True,44372,2709152,3373.74921,0.0341
2021-04-13,AL,Traipu,city,368,13,True,27826,2709202,1322.50413,0.0353
2021-04-13,AL,União dos Palmares,city,1514,70,True,65790,2709301,2301.26159,0.0462
2021-04-13,AL,Viçosa,city,1068,21,True,25693,2709400,4156.77422,0.0197
2021-04-13,AM,Alvarães,city,2668,38,True,16220,1300029,16448.82861,0.0142
2021-04-13,AM,Amaturá,city,2187,17,True,11736,1300060,18634.96933,0.0078
2021-04-13,AM,Anamã,city,1648,7,True,13956,1300086,11808.54113,0.0042
2021-04-13,AM,Anori,city,1821,31,True,21477,1300102,8478.83783,0.017
2021-04-13,AM,Apuí,city,1133,24,True,22359,1300144,5067.3107,0.0212
2021-04-13,AM,Atalaia do Norte,city,2621,8,True,20398,1300201,12849.29895,0.0031
2021-04-13,AM,Autazes,city,2677,86,True,40290,1300300,6644.32862,0.0321
2021-04-13,AM,Barcelos,city,4037,56,True,27638,1300409,14606.70092,0.0139
2021-04-13,AM,Barreirinha,city,2253,60,True,32483,1300508,6935.93572,0.0266
2021-04-13,AM,Benjamin Constant,city,2637,77,True,43935,1300607,6002.04848,0.0292
2021-04-13,AM,Beruri,city,2027,31,True,20093,1300631,10088.09038,0.0153
2021-04-13,AM,Boa Vista do Ramos,city,821,11,True,19626,1300680,4183.22633,0.0134
2021-04-13,AM,Boca do Acre,city,2431,22,True,34635,1300706,7018.91151,0.009
2021-04-13,AM,Borba,city,1615,50,True,41748,1300805,3868.44879,0.031
2021-04-13,AM,Caapiranga,city,545,20,True,13283,1300839,4102.98878,0.0367
2021-04-13,AM,Canutama,city,1232,8,True,15807,1300904,7794.01531,0.0065
2021-04-13,AM,Carauari,city,6280,50,True,28508,1301001,22028.90417,0.008
2021-04-13,AM,Careiro,city,4190,77,True,38348,1301100,10926.2543,0.0184
2021-04-13,AM,Careiro da Várzea,city,902,23,True,30846,1301159,2924.20411,0.0255
2021-04-13,AM,Coari,city,9258,211,True,85910,1301209,10776.3939,0.0228
2021-04-13,AM,Codajás,city,2140,20,True,29168,1301308,7336.80746,0.0093
2021-04-13,AM,Eirunepé,city,4007,23,True,35700,1301407,11224.08964,0.0057
2021-04-13,AM,Envira,city,2141,8,True,20393,1301506,10498.70053,0.0037
2021-04-13,AM,Fonte Boa,city,1388,30,True,17005,1301605,8162.3052,0.0216
2021-04-13,AM,Guajará,city,1504,23,True,16937,1301654,8879.96694,0.0153
2021-04-13,AM,Humaitá,city,7133,133,True,56144,1301704,12704.83044,0.0186
2021-04-13,AM,Ipixuna,city,4293,17,True,30436,1301803,14105.00723,0.004
2021-04-13,AM,Iranduba,city,8517,158,True,49011,1301852,17377.73153,0.0186
2021-04-13,AM,Itacoatiara,city,7843,293,True,102701,1301902,7636.73187,0.0374
2021-04-13,AM,Itamarati,city,860,9,True,7814,1301951,11005.88687,0.0105
2021-04-13,AM,Itapiranga,city,2934,30,True,9230,1302009,31787.64897,0.0102
2021-04-13,AM,Japurá,city,788,7,True,2251,1302108,35006.66371,0.0089
2021-04-13,AM,Juruá,city,887,14,True,15106,1302207,5871.839,0.0158
2021-04-13,AM,Jutaí,city,1779,32,True,13886,1302306,12811.46478,0.018
2021-04-13,AM,Lábrea,city,6067,72,True,46882,1302405,12941.00081,0.0119
2021-04-13,AM,Manacapuru,city,7625,305,True,98502,1302504,7740.95957,0.04
2021-04-13,AM,Manaquiri,city,1369,42,True,33049,1302553,4142.33411,0.0307
2021-04-13,AM,Manaus,city,164825,8574,True,2219580,1302603,7425.95446,0.052
2021-04-13,AM,Manicoré,city,3850,82,True,56583,1302702,6804.16379,0.0213
2021-04-13,AM,Maraã,city,1852,14,True,18261,1302801,10141.83232,0.0076
2021-04-13,AM,Maués,city,4051,105,True,65040,1302900,6228.47478,0.0259
2021-04-13,AM,Nhamundá,city,1754,34,True,21443,1303007,8179.82558,0.0194
2021-04-13,AM,Nova Olinda do Norte,city,2523,62,True,38026,1303106,6634.93399,0.0246
2021-04-13,AM,Novo Airão,city,2212,31,True,19928,1303205,11099.95986,0.014
2021-04-13,AM,Novo Aripuanã,city,1852,28,True,26046,1303304,7110.49681,0.0151
2021-04-13,AM,Parintins,city,9424,329,True,115363,1303403,8168.99699,0.0349
2021-04-13,AM,Pauini,city,2624,20,True,19522,1303502,13441.24577,0.0076
2021-04-13,AM,Presidente Figueiredo,city,5691,88,True,37193,1303536,15301.26637,0.0155
2021-04-13,AM,Rio Preto da Eva,city,4327,65,True,34106,1303569,12686.91726,0.015
2021-04-13,AM,Santa Isabel do Rio Negro,city,2692,47,True,25865,1303601,10407.88711,0.0175
2021-04-13,AM,Santo Antônio do Içá,city,1762,42,True,21243,1303700,8294.49701,0.0238
2021-04-13,AM,São Gabriel da Cachoeira,city,8010,107,True,46303,1303809,17299.09509,0.0134
2021-04-13,AM,São Paulo de Olivença,city,4780,60,True,40073,1303908,11928.23098,0.0126
2021-04-13,AM,São Sebastião do Uatumã,city,1421,18,True,14352,1303957,9901.05909,0.0127
2021-04-13,AM,Silves,city,1310,22,True,9230,1304005,14192.8494,0.0168
2021-04-13,AM,Tabatinga,city,3235,119,True,67182,1304062,4815.2779,0.0368
2021-04-13,AM,Tapauá,city,1709,20,True,17015,1304104,10044.07875,0.0117
2021-04-13,AM,Tefé,city,8360,168,True,59547,1304203,14039.33028,0.0201
2021-04-13,AM,Tonantins,city,1237,33,True,18897,1304237,6546.01259,0.0267
2021-04-13,AM,Uarini,city,1751,22,True,13690,1304260,12790.35793,0.0126
2021-04-13,AM,Urucará,city,2109,48,True,16130,1304302,13075.0155,0.0228
2021-04-13,AM,Urucurituba,city,2296,33,True,23585,1304401,9735.00106,0.0144
2021-04-13,AP,Amapá,city,1208,10,True,9187,1600105,13149.01491,0.0083
2021-04-13,AP,Calçoene,city,1585,9,True,11306,1600204,14019.1049,0.0057
2021-04-13,AP,Cutias,city,857,4,True,6101,1600212,14046.87756,0.0047
2021-04-13,AP,Ferreira Gomes,city,1340,6,True,7967,1600238,16819.37994,0.0045
2021-04-13,AP,Itaubal,city,480,3,True,5617,1600253,8545.48691,0.0063
2021-04-13,AP,Laranjal do Jari,city,8011,82,True,51362,1600279,15597.13407,0.0102
2021-04-13,AP,Macapá,city,46802,1073,True,512902,1600303,9124.94005,0.0229
2021-04-13,AP,Mazagão,city,2667,12,True,22053,1600402,12093.59271,0.0045
2021-04-13,AP,Oiapoque,city,4945,32,True,27906,1600501,17720.20354,0.0065
2021-04-13,AP,Pedra Branca do Amapari,city,3188,8,True,17067,1600154,18679.32267,0.0025
2021-04-13,AP,Porto Grande,city,1696,20,True,22452,1600535,7553.89275,0.0118
2021-04-13,AP,Pracuúba,city,376,6,True,5246,1600550,7167.36561,0.016
2021-04-13,AP,Santana,city,22167,119,True,123096,1600600,18007.89628,0.0054
2021-04-13,AP,Serra do Navio,city,1053,4,True,5488,1600055,19187.31778,0.0038
2021-04-13,AP,Tartarugalzinho,city,1851,10,True,17769,1600709,10417.0184,0.0054
2021-04-13,AP,Vitória do Jari,city,3730,21,True,16254,1600808,22948.19737,0.0056
2021-04-13,CE,Abaiara,city,347,7,True,11853,2300101,2927.5289,0.0202
2021-04-13,CE,Acarape,city,2304,18,True,15036,2300150,15323.22426,0.0078
2021-04-13,CE,Acaraú,city,4134,88,True,63104,2300200,6551.09026,0.0213
2021-04-13,CE,Acopiara,city,2302,96,True,54481,2300309,4225.32626,0.0417
2021-04-13,CE,Aiuaba,city,320,9,True,17493,2300408,1829.30315,0.0281
2021-04-13,CE,Alcântaras,city,1060,11,True,11781,2300507,8997.53841,0.0104
2021-04-13,CE,Altaneira,city,314,10,True,7650,2300606,4104.57516,0.0318
2021-04-13,CE,Alto Santo,city,756,17,True,17196,2300705,4396.37125,0.0225
2021-04-13,CE,Amontada,city,1726,32,True,43829,2300754,3938.0319,0.0185
2021-04-13,CE,Antonina do Norte,city,222,12,True,7378,2300804,3008.94551,0.0541
2021-04-13,CE,Apuiarés,city,725,13,True,14672,2300903,4941.38495,0.0179
2021-04-13,CE,Aquiraz,city,4187,67,True,80935,2301000,5173.28721,0.016
2021-04-13,CE,Aracati,city,4405,90,True,74975,2301109,5875.29176,0.0204
2021-04-13,CE,Aracoiaba,city,1927,23,True,26535,2301208,7262.10665,0.0119
2021-04-13,CE,Ararendá,city,609,12,True,10959,2301257,5557.07638,0.0197
2021-04-13,CE,Araripe,city,657,9,True,21654,2301307,3034.08146,0.0137
2021-04-13,CE,Aratuba,city,812,5,True,11802,2301406,6880.1898,0.0062
2021-04-13,CE,Arneiroz,city,247,10,True,7844,2301505,3148.90362,0.0405
2021-04-13,CE,Assaré,city,1147,24,True,23478,2301604,4885.42465,0.0209
2021-04-13,CE,Aurora,city,1135,28,True,24610,2301703,4611.94636,0.0247
2021-04-13,CE,Baixio,city,292,8,True,6303,2301802,4632.71458,0.0274
2021-04-13,CE,Banabuiú,city,924,7,True,18256,2301851,5061.34969,0.0076
2021-04-13,CE,Barbalha,city,3448,64,True,61228,2301901,5631.41047,0.0186
2021-04-13,CE,Barreira,city,906,28,True,22573,2301950,4013.64462,0.0309
2021-04-13,CE,Barro,city,640,16,True,22758,2302008,2812.19791,0.025
2021-04-13,CE,Barroquinha,city,914,23,True,15044,2302057,6075.51183,0.0252
2021-04-13,CE,Baturité,city,1890,49,True,35941,2302107,5258.61829,0.0259
2021-04-13,CE,Beberibe,city,2784,70,True,53949,2302206,5160.42929,0.0251
2021-04-13,CE,Bela Cruz,city,2417,45,True,32722,2302305,7386.46782,0.0186
2021-04-13,CE,Boa Viagem,city,2386,59,True,54577,2302404,4371.80497,0.0247
2021-04-13,CE,Brejo Santo,city,6021,92,True,49842,2302503,12080.17335,0.0153
2021-04-13,CE,Camocim,city,3928,120,True,63907,2302602,6146.43153,0.0305
2021-04-13,CE,Campos Sales,city,1462,23,True,27470,2302701,5322.16964,0.0157
2021-04-13,CE,Canindé,city,3384,119,True,77244,2302800,4380.92279,0.0352
2021-04-13,CE,Capistrano,city,1273,25,True,17786,2302909,7157.31474,0.0196
2021-04-13,CE,Caridade,city,903,34,True,22782,2303006,3963.65552,0.0377
2021-04-13,CE,Cariré,city,1712,28,True,18459,2303105,9274.60859,0.0164
2021-04-13,CE,Caririaçu,city,976,24,True,26987,2303204,3616.55612,0.0246
2021-04-13,CE,Cariús,city,1197,15,True,18699,2303303,6401.41184,0.0125
2021-04-13,CE,Carnaubal,city,1124,10,True,17685,2303402,6355.66865,0.0089
2021-04-13,CE,Cascavel,city,3615,110,True,72232,2303501,5004.70706,0.0304
2021-04-13,CE,Catarina,city,614,12,True,20871,2303600,2941.88108,0.0195
2021-04-13,CE,Catunda,city,829,11,True,10376,2303659,7989.59136,0.0133
2021-04-13,CE,Caucaia,city,17193,632,True,365212,2303709,4707.67664,0.0368
2021-04-13,CE,Cedro,city,2146,26,True,25585,2303808,8387.72718,0.0121
2021-04-13,CE,Chaval,city,1072,16,True,13091,2303907,8188.83202,0.0149
2021-04-13,CE,Choró,city,551,9,True,13565,2303931,4061.92407,0.0163
2021-04-13,CE,Chorozinho,city,1434,22,True,20274,2303956,7073.09855,0.0153
2021-04-13,CE,Coreaú,city,1971,38,True,23239,2304004,8481.43208,0.0193
2021-04-13,CE,Crateús,city,7929,150,True,75159,2304103,10549.63477,0.0189
2021-04-13,CE,Crato,city,11618,144,True,133031,2304202,8733.30276,0.0124
2021-04-13,CE,Croatá,city,586,7,True,18133,2304236,3231.67705,0.0119
2021-04-13,CE,Cruz,city,2168,26,True,24977,2304251,8679.98559,0.012
2021-04-13,CE,Deputado Irapuan Pinheiro,city,506,10,True,9662,2304269,5237.01097,0.0198
2021-04-13,CE,Ereré,city,572,10,True,7225,2304277,7916.95502,0.0175
2021-04-13,CE,Eusébio,city,6695,98,True,54337,2304285,12321.25439,0.0146
2021-04-13,CE,Farias Brito,city,1608,31,True,19389,2304301,8293.36222,0.0193
2021-04-13,CE,Forquilha,city,1016,42,True,24452,2304350,4155.07934,0.0413
2021-04-13,CE,Fortaleza,city,182760,6747,True,2686612,2304400,6802.61981,0.0369
2021-04-13,CE,Fortim,city,1118,16,True,16631,2304459,6722.38591,0.0143
2021-04-13,CE,Frecheirinha,city,2244,22,True,14134,2304509,15876.60959,0.0098
2021-04-13,CE,General Sampaio,city,365,14,True,7694,2304608,4743.95633,0.0384
2021-04-13,CE,Graça,city,794,19,True,14407,2304657,5511.20983,0.0239
2021-04-13,CE,Granja,city,2182,58,True,54962,2304707,3970.01565,0.0266
2021-04-13,CE,Granjeiro,city,296,2,True,4814,2304806,6148.73286,0.0068
2021-04-13,CE,Groaíras,city,1196,23,True,11144,2304905,10732.23259,0.0192
2021-04-13,CE,Guaiúba,city,882,38,True,26290,2304954,3354.88779,0.0431
2021-04-13,CE,Guaraciaba do Norte,city,1606,33,True,40784,2305001,3937.81875,0.0205
2021-04-13,CE,Guaramiranga,city,497,2,True,5132,2305100,9684.33359,0.004
2021-04-13,CE,Hidrolândia,city,1692,15,True,20053,2305209,8437.64025,0.0089
2021-04-13,CE,Horizonte,city,5566,106,True,68529,2305233,8122.10889,0.019
2021-04-13,CE,Ibaretama,city,407,12,True,13369,2305266,3044.35635,0.0295
2021-04-13,CE,Ibiapina,city,1113,25,True,25082,2305308,4437.44518,0.0225
2021-04-13,CE,Ibicuitinga,city,935,12,True,12629,2305332,7403.5949,0.0128
2021-04-13,CE,Icapuí,city,1506,21,True,20060,2305357,7507.47757,0.0139
2021-04-13,CE,Icó,city,4105,64,True,68162,2305407,6022.41718,0.0156
2021-04-13,CE,Iguatu,city,6438,142,True,103074,2305506,6245.99802,0.0221
2021-04-13,CE,Importados/Indefinidos,city,8068,0,True,,,,0.0
2021-04-13,CE,Independência,city,926,23,True,26187,2305605,3536.1057,0.0248
2021-04-13,CE,Ipaporanga,city,635,5,True,11596,2305654,5476.02622,0.0079
2021-04-13,CE,Ipaumirim,city,462,11,True,12485,2305704,3700.44053,0.0238
2021-04-13,CE,Ipu,city,3382,47,True,42058,2305803,8041.27633,0.0139
2021-04-13,CE,Ipueiras,city,1833,37,True,38114,2305902,4809.25644,0.0202
2021-04-13,CE,Iracema,city,1552,20,True,14326,2306009,10833.44967,0.0129
2021-04-13,CE,Irauçuba,city,569,30,True,24305,2306108,2341.08208,0.0527
2021-04-13,CE,Itaiçaba,city,697,11,True,7866,2306207,8860.92042,0.0158
2021-04-13,CE,Itaitinga,city,3136,49,True,38325,2306256,8182.6484,0.0156
2021-04-13,CE,Itapajé,city,1883,98,True,53067,2306306,3548.34455,0.052
2021-04-13,CE,Itapipoca,city,6654,177,True,130539,2306405,5097.32724,0.0266
2021-04-13,CE,Itapiúna,city,1181,20,True,20520,2306504,5755.36062,0.0169
2021-04-13,CE,Itarema,city,2648,32,True,42215,2306553,6272.6519,0.0121
2021-04-13,CE,Itatira,city,1481,28,True,21836,2306603,6782.37772,0.0189
2021-04-13,CE,Jaguaretama,city,1393,30,True,18147,2306702,7676.19992,0.0215
2021-04-13,CE,Jaguaribara,city,626,12,True,11492,2306801,5447.26766,0.0192
2021-04-13,CE,Jaguaribe,city,2677,52,True,34636,2306900,7728.95253,0.0194
2021-04-13,CE,Jaguaruana,city,2005,48,True,33834,2307007,5925.99161,0.0239
2021-04-13,CE,Jardim,city,699,25,True,27181,2307106,2571.64931,0.0358
2021-04-13,CE,Jati,city,396,4,True,8130,2307205,4870.84871,0.0101
2021-04-13,CE,Jijoca de Jericoacoara,city,1782,17,True,20087,2307254,8871.40937,0.0095
2021-04-13,CE,Juazeiro do Norte,city,19808,401,True,276264,2307304,7169.95338,0.0202
2021-04-13,CE,Jucás,city,847,29,True,24892,2307403,3402.69966,0.0342
2021-04-13,CE,Lavras da Mangabeira,city,1603,30,True,31492,2307502,5090.18163,0.0187
2021-04-13,CE,Limoeiro do Norte,city,3725,52,True,59890,2307601,6219.73618,0.014
2021-04-13,CE,Madalena,city,857,28,True,19864,2307635,4314.33749,0.0327
2021-04-13,CE,Maracanaú,city,16418,494,True,229458,2307650,7155.12207,0.0301
2021-04-13,CE,Maranguape,city,9390,184,True,130346,2307700,7203.90346,0.0196
2021-04-13,CE,Marco,city,1092,24,True,27595,2307809,3957.23863,0.022
2021-04-13,CE,Martinópole,city,732,14,True,11321,2307908,6465.85991,0.0191
2021-04-13,CE,Massapê,city,1586,71,True,39044,2308005,4062.0838,0.0448
2021-04-13,CE,Mauriti,city,2173,53,True,48168,2308104,4511.29381,0.0244
2021-04-13,CE,Meruoca,city,1326,30,True,15185,2308203,8732.30161,0.0226
2021-04-13,CE,Milagres,city,1676,44,True,27462,2308302,6102.97866,0.0263
2021-04-13,CE,Milhã,city,623,16,True,13142,2308351,4740.52656,0.0257
2021-04-13,CE,Miraíma,city,725,12,True,13894,2308377,5218.07975,0.0166
2021-04-13,CE,Missão Velha,city,1431,19,True,35480,2308401,4033.25817,0.0133
2021-04-13,CE,Mombaça,city,2809,82,True,43858,2308500,6404.76082,0.0292
2021-04-13,CE,Monsenhor Tabosa,city,1171,25,True,17249,2308609,6788.79935,0.0213
2021-04-13,CE,Morada Nova,city,5826,92,True,61738,2308708,9436.65166,0.0158
2021-04-13,CE,Moraújo,city,1340,19,True,8779,2308807,15263.69746,0.0142
2021-04-13,CE,Morrinhos,city,947,18,True,22685,2308906,4174.56469,0.019
2021-04-13,CE,Mucambo,city,835,14,True,14549,2309003,5739.22606,0.0168
2021-04-13,CE,Mulungu,city,533,12,True,10941,2309102,4871.58395,0.0225
2021-04-13,CE,Nova Olinda,city,638,11,True,15684,2309201,4067.83984,0.0172
2021-04-13,CE,Nova Russas,city,1760,33,True,32408,2309300,5430.75784,0.0187
2021-04-13,CE,Novo Oriente,city,848,17,True,28673,2309409,2957.48614,0.02
2021-04-13,CE,Ocara,city,1109,24,True,25833,2309458,4292.95862,0.0216
2021-04-13,CE,Orós,city,1785,54,True,21384,2309508,8347.36251,0.0303
2021-04-13,CE,Pacajus,city,4098,83,True,73188,2309607,5599.27857,0.0203
2021-04-13,CE,Pacatuba,city,4708,147,True,84554,2309706,5568.03936,0.0312
2021-04-13,CE,Pacoti,city,711,10,True,12288,2309805,5786.13281,0.0141
2021-04-13,CE,Pacujá,city,512,8,True,6549,2309904,7817.98748,0.0156
2021-04-13,CE,Palhano,city,790,17,True,9422,2310001,8384.63171,0.0215
2021-04-13,CE,Palmácia,city,606,12,True,13439,2310100,4509.26408,0.0198
2021-04-13,CE,Paracuru,city,2117,67,True,35304,2310209,5996.48765,0.0316
2021-04-13,CE,Paraipaba,city,1782,49,True,32992,2310258,5401.30941,0.0275
2021-04-13,CE,Parambu,city,968,42,True,31455,2310308,3077.41218,0.0434
2021-04-13,CE,Paramoti,city,459,6,True,12252,2310407,3746.32713,0.0131
2021-04-13,CE,Pedra Branca,city,556,43,True,43309,2310506,1283.79782,0.0773
2021-04-13,CE,Penaforte,city,344,5,True,9143,2310605,3762.44121,0.0145
2021-04-13,CE,Pentecoste,city,2598,68,True,37900,2310704,6854.88127,0.0262
2021-04-13,CE,Pereiro,city,1053,12,True,16331,2310803,6447.8599,0.0114
2021-04-13,CE,Pindoretama,city,1191,34,True,20769,2310852,5734.50816,0.0285
2021-04-13,CE,Piquet Carneiro,city,1153,16,True,17086,2310902,6748.21491,0.0139
2021-04-13,CE,Pires Ferreira,city,732,5,True,11001,2310951,6653.94055,0.0068
2021-04-13,CE,Poranga,city,347,7,True,12347,2311009,2810.39929,0.0202
2021-04-13,CE,Porteiras,city,1020,19,True,14958,2311108,6819.09346,0.0186
2021-04-13,CE,Potengi,city,294,3,True,11106,2311207,2647.21772,0.0102
2021-04-13,CE,Potiretama,city,372,4,True,6437,2311231,5779.08964,0.0108
2021-04-13,CE,Quiterianópolis,city,959,24,True,21166,2311264,4530.85137,0.025
2021-04-13,CE,Quixadá,city,5624,104,True,88321,2311306,6367.68153,0.0185
2021-04-13,CE,Quixelô,city,1431,25,True,16147,2311355,8862.32737,0.0175
2021-04-13,CE,Quixeramobim,city,4541,138,True,81778,2311405,5552.83817,0.0304
2021-04-13,CE,Quixeré,city,1846,19,True,22293,2311504,8280.62621,0.0103
2021-04-13,CE,Redenção,city,2855,54,True,29146,2311603,9795.51225,0.0189
2021-04-13,CE,Reriutaba,city,1543,23,True,18385,2311702,8392.71145,0.0149
2021-04-13,CE,Russas,city,7141,125,True,78882,2311801,9052.76235,0.0175
2021-04-13,CE,Saboeiro,city,619,10,True,15788,2311900,3920.69927,0.0162
2021-04-13,CE,Salitre,city,841,14,True,16635,2311959,5055.60565,0.0166
2021-04-13,CE,Santana do Acaraú,city,1744,41,True,32654,2312007,5340.84645,0.0235
2021-04-13,CE,Santana do Cariri,city,594,16,True,17712,2312106,3353.65854,0.0269
2021-04-13,CE,Santa Quitéria,city,3942,42,True,43711,2312205,9018.32491,0.0107
2021-04-13,CE,São Benedito,city,2617,52,True,48131,2312304,5437.24419,0.0199
2021-04-13,CE,São Gonçalo do Amarante,city,5032,125,True,48869,2312403,10296.91625,0.0248
2021-04-13,CE,São João do Jaguaribe,city,439,5,True,7601,2312502,5775.55585,0.0114
2021-04-13,CE,São Luís do Curu,city,816,21,True,13044,2312601,6255.74977,0.0257
2021-04-13,CE,Senador Pompeu,city,1243,33,True,25456,2312700,4882.93526,0.0265
2021-04-13,CE,Senador Sá,city,718,6,True,7691,2312809,9335.58705,0.0084
2021-04-13,CE,Sobral,city,19866,504,True,210711,2312908,9428.07922,0.0254
2021-04-13,CE,Solonópole,city,1068,20,True,18357,2313005,5817.94411,0.0187
2021-04-13,CE,Tabuleiro do Norte,city,3402,39,True,30807,2313104,11042.94479,0.0115
2021-04-13,CE,Tamboril,city,1303,38,True,26225,2313203,4968.54147,0.0292
2021-04-13,CE,Tarrafas,city,259,7,True,8573,2313252,3021.1128,0.027
2021-04-13,CE,Tauá,city,5399,95,True,59062,2313302,9141.24141,0.0176
2021-04-13,CE,Tejuçuoca,city,980,19,True,19371,2313351,5059.10898,0.0194
2021-04-13,CE,Tianguá,city,6398,131,True,76537,2313401,8359.35561,0.0205
2021-04-13,CE,Trairi,city,1327,60,True,56291,2313500,2357.39283,0.0452
2021-04-13,CE,Tururu,city,898,27,True,16431,2313559,5465.27905,0.0301
2021-04-13,CE,Ubajara,city,1497,37,True,35047,2313609,4271.40697,0.0247
2021-04-13,CE,Umari,city,291,6,True,7736,2313708,3761.63392,0.0206
2021-04-13,CE,Umirim,city,600,29,True,19903,2313757,3014.62091,0.0483
2021-04-13,CE,Uruburetama,city,1498,42,True,22040,2313807,6796.73321,0.028
