date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-01-21,BA,Heliópolis,city,149,3,True,12987,2911857,1147.30115,0.0201
2021-01-21,BA,Iaçu,city,507,15,True,24121,2911907,2101.90291,0.0296
2021-01-21,BA,Ibiassucê,city,106,0,True,9031,2912004,1173.73491,0.0
2021-01-21,BA,Ibicaraí,city,1215,36,True,21378,2912103,5683.41285,0.0296
2021-01-21,BA,Ibicoara,city,458,8,True,19786,2912202,2314.76802,0.0175
2021-01-21,BA,Ibicuí,city,874,10,True,16230,2912301,5385.08934,0.0114
2021-01-21,BA,Ibipeba,city,805,5,True,18319,2912400,4394.34467,0.0062
2021-01-21,BA,Ibipitanga,city,428,5,True,14947,2912509,2863.45086,0.0117
2021-01-21,BA,Ibiquera,city,33,0,True,4046,2912608,815.62037,0.0
2021-01-21,BA,Ibirapitanga,city,958,13,True,23404,2912707,4093.31738,0.0136
2021-01-21,BA,Ibirapuã,city,646,10,True,8690,2912806,7433.83199,0.0155
2021-01-21,BA,Ibirataia,city,1670,25,True,14882,2912905,11221.61,0.015
2021-01-21,BA,Ibitiara,city,257,4,True,16403,2913002,1566.78656,0.0156
2021-01-21,BA,Ibititá,city,863,13,True,17080,2913101,5052.69321,0.0151
2021-01-21,BA,Ibotirama,city,568,19,True,27003,2913200,2103.46998,0.0335
2021-01-21,BA,Ichu,city,131,2,True,6220,2913309,2106.10932,0.0153
2021-01-21,BA,Igaporã,city,110,3,True,15650,2913408,702.8754,0.0273
2021-01-21,BA,Igrapiúna,city,342,9,True,13091,2913457,2612.48186,0.0263
2021-01-21,BA,Iguaí,city,666,21,True,26963,2913507,2470.05155,0.0315
2021-01-21,BA,Ilhéus,city,10044,270,True,159923,2913606,6280.5225,0.0269
2021-01-21,BA,Importados/Indefinidos,city,10732,70,True,,,,0.0065
2021-01-21,BA,Inhambupe,city,788,13,True,40333,2913705,1953.73515,0.0165
2021-01-21,BA,Ipecaetá,city,175,5,True,14354,2913804,1219.17236,0.0286
2021-01-21,BA,Ipiaú,city,2418,41,True,45922,2913903,5265.45011,0.017
2021-01-21,BA,Ipirá,city,1098,13,True,59435,2914000,1847.39632,0.0118
2021-01-21,BA,Ipupiara,city,141,2,True,9911,2914109,1422.66169,0.0142
2021-01-21,BA,Irajuba,city,169,0,True,7279,2914208,2321.74749,0.0
2021-01-21,BA,Iramaia,city,78,1,True,8197,2914307,951.56765,0.0128
2021-01-21,BA,Iraquara,city,983,2,True,25478,2914406,3858.23063,0.002
2021-01-21,BA,Irará,city,646,6,True,29173,2914505,2214.37631,0.0093
2021-01-21,BA,Irecê,city,5031,53,True,73524,2914604,6842.66362,0.0105
2021-01-21,BA,Itabela,city,1092,25,True,30747,2914653,3551.56601,0.0229
2021-01-21,BA,Itaberaba,city,3344,54,True,64646,2914703,5172.78718,0.0161
2021-01-21,BA,Itabuna,city,18405,376,True,213685,2914802,8613.14552,0.0204
2021-01-21,BA,Itacaré,city,787,13,True,28684,2914901,2743.68986,0.0165
2021-01-21,BA,Itaeté,city,204,3,True,16110,2915007,1266.29423,0.0147
2021-01-21,BA,Itagi,city,583,12,True,12242,2915106,4762.29374,0.0206
2021-01-21,BA,Itagibá,city,646,11,True,14452,2915205,4469.96955,0.017
2021-01-21,BA,Itagimirim,city,275,0,True,6825,2915304,4029.30403,0.0
2021-01-21,BA,Itaguaçu da Bahia,city,214,1,True,14542,2915353,1471.5995,0.0047
